,Timestamp,Node,Subsystem,Message,Type,Tuple
1194,1167669940,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,14
1195,1167669940,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,14
1196,1167669940,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,14
1197,1167669940,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,14
1198,1167669940,tg-master,NET,setting node state to down,master,14
1199,1167669941,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,14
1200,1167669941,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,14
1201,1167669941,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,14
1202,1167669941,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,14
1203,1167669942,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,14
1204,1167669942,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,14
1205,1167669942,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,14
1206,1167669943,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,14
1207,1167669943,tg-c238,DEV,+END HARDWARE ERROR STATE AT CPE,computation,14
1208,1167669943,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,14
1209,1167669943,tg-c238,DEV,+Platform Specific Error Info Section,computation,14
1210,1167669943,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,14
1211,1167669943,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,14
1212,1167669943,tg-c238,DEV,+ Platform Specific Error Detail:,computation,14
1213,1167669944,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,14
1214,1167669944,tg-c238,DEV,+END HARDWARE ERROR STATE AT CPE,computation,14
1215,1167669944,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,14
1216,1167669945,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,14
1217,1167669945,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,14
1218,1167669946,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,14
1219,1167669946,tg-c238,DEV,+Platform Specific Error Info Section,computation,14
1220,1167669946,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,14
1221,1167669946,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,14
