,Timestamp,Node,Subsystem,Message,Type,Tuple
3201,1168099802,tg-master,NET,setting node state to down,master,73
3202,1168099802,tg-master,NET,setting node state to down,master,73
3203,1168099802,tg-master,NET,setting node state to down,master,73
3204,1168099802,tg-master,NET,setting node state to down,master,73
3205,1168099802,tg-master,NET,setting node state to down,master,73
3206,1168099802,tg-master,NET,setting node state to down,master,73
3207,1168099802,tg-master,NET,setting node state to down,master,73
3208,1168099802,tg-master,NET,setting node state to down,master,73
3209,1168099802,tg-master,NET,setting node state to down,master,73
3210,1168099802,tg-master,NET,setting node state to down,master,73
3211,1168099802,tg-master,NET,setting node state to down,master,73
3212,1168099802,tg-master,NET,setting node state to down,master,73
3213,1168099803,tg-master,NET,setting node state to down,master,73
3214,1168099803,tg-master,NET,setting node state to down,master,73
3215,1168099803,tg-master,NET,setting node state to down,master,73
3216,1168099803,tg-master,NET,setting node state to down,master,73
3217,1168099803,tg-master,NET,setting node state to down,master,73
3218,1168099803,tg-master,NET,setting node state to down,master,73
3219,1168099803,tg-master,NET,setting node state to down,master,73
3220,1168099803,tg-master,NET,setting node state to down,master,73
3221,1168099803,tg-master,NET,setting node state to down,master,73
3222,1168099803,tg-master,NET,setting node state to down,master,73
3223,1168099803,tg-master,NET,setting node state to down,master,73
3224,1168099803,tg-master,NET,setting node state to down,master,73
3225,1168099803,tg-master,NET,setting node state to down,master,73
3226,1168099803,tg-master,NET,setting node state to down,master,73
3227,1168099803,tg-master,NET,setting node state to down,master,73
3228,1168099803,tg-master,NET,setting node state to down,master,73
3229,1168099803,tg-master,NET,setting node state to down,master,73
3230,1168099803,tg-master,NET,setting node state to down,master,73
3231,1168099803,tg-master,NET,setting node state to down,master,73
3232,1168099803,tg-master,NET,setting node state to down,master,73
3233,1168099803,tg-master,NET,setting node state to down,master,73
3234,1168099803,tg-master,NET,setting node state to down,master,73
3235,1168099803,tg-master,NET,setting node state to down,master,73
3236,1168099803,tg-master,NET,setting node state to down,master,73
3237,1168099803,tg-master,NET,setting node state to down,master,73
3238,1168099803,tg-master,NET,setting node state to down,master,73
3239,1168099803,tg-master,NET,setting node state to down,master,73
3240,1168099803,tg-master,NET,setting node state to down,master,73
3241,1168099803,tg-master,NET,setting node state to down,master,73
3242,1168099803,tg-master,NET,setting node state to down,master,73
3243,1168099803,tg-master,NET,setting node state to down,master,73
3244,1168099803,tg-master,NET,setting node state to down,master,73
3245,1168099803,tg-master,NET,setting node state to down,master,73
3246,1168099806,tg-master,NET,setting node state to down,master,73
3247,1168099806,tg-master,NET,setting node state to down,master,73
3248,1168099806,tg-master,NET,setting node state to down,master,73
3249,1168099806,tg-master,NET,setting node state to down,master,73
3250,1168099806,tg-master,NET,setting node state to down,master,73
3251,1168099806,tg-master,NET,setting node state to down,master,73
3252,1168099806,tg-master,NET,setting node state to down,master,73
3253,1168099807,tg-master,NET,setting node state to down,master,73
3254,1168099807,tg-master,NET,setting node state to down,master,73
3255,1168099807,tg-master,NET,setting node state to down,master,73
3256,1168099807,tg-master,NET,setting node state to down,master,73
3257,1168099807,tg-master,NET,setting node state to down,master,73
3258,1168099911,tg-c450,I-O,"error, dev x:x (hda), sector x",computation,73
3259,1168099911,tg-c450,I-O,"error, dev x:x (hda), sector x",computation,73
3260,1168099911,tg-c450,I-O,"error, dev x:x (hda), sector x",computation,73
3261,1168099911,tg-c450,I-O,"error, dev x:x (hda), sector x",computation,73
3262,1168099911,tg-c450,I-O,"error, dev x:x (hda), sector x",computation,73
3263,1168099911,tg-c450,I-O,"error, dev x:x (hda), sector x",computation,73
3264,1168099911,tg-c450,I-O,"error, dev x:x (hda), sector x",computation,73
3265,1168099911,tg-c450,I-O,"error, dev x:x (hda), sector x",computation,73
3266,1168099911,tg-c450,I-O,"error, dev x:x (hda), sector x",computation,73
3267,1168099911,tg-c450,I-O,"error, dev x:x (hda), sector x",computation,73
3268,1168099911,tg-c450,I-O,"error, dev x:x (hda), sector x",computation,73
3269,1168099911,tg-c450,I-O,"error, dev x:x (hda), sector x",computation,73
3270,1168100004,tg-master,NET,setting node state to down,master,73
3271,1168100005,tg-master,NET,setting node state to down,master,73
3272,1168100005,tg-master,NET,setting node state to down,master,73
3273,1168100005,tg-master,NET,setting node state to down,master,73
3274,1168100005,tg-master,NET,setting node state to down,master,73
3275,1168100005,tg-master,NET,setting node state to down,master,73
3276,1168100005,tg-master,NET,setting node state to down,master,73
3277,1168100005,tg-master,NET,setting node state to down,master,73
3278,1168100005,tg-master,NET,setting node state to down,master,73
