,Timestamp,Node,Subsystem,Message,Type,Tuple
113,1167658913,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,7
114,1167658913,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,7
115,1167658913,tg-master,NET,setting node state to down,master,7
116,1167658915,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,7
117,1167658915,tg-c238,DEV,+END HARDWARE ERROR STATE AT CPE,computation,7
118,1167658915,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,7
119,1167658917,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,7
120,1167658917,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,7
121,1167658918,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,7
122,1167658918,tg-c238,DEV,+END HARDWARE ERROR STATE AT CPE,computation,7
123,1167658918,tg-c238,DEV,+ Platform Specific Error Detail:,computation,7
124,1167658919,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,7
125,1167658919,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,7
126,1167658922,tg-c238,MEM,+ Mem Error Detail:,computation,7
127,1167658923,tg-c238,DEV,+END HARDWARE ERROR STATE AT CPE,computation,7
128,1167658923,tg-c238,DEV,+Platform Specific Error Info Section,computation,7
129,1167658923,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,7
130,1167658923,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,7
131,1167658924,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,7
132,1167658924,tg-c238,DEV,+Platform Specific Error Info Section,computation,7
133,1167658924,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,7
134,1167658924,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,7
135,1167658927,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,7
136,1167658927,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,7
137,1167658929,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,7
138,1167658929,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,7
139,1167658931,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,7
140,1167658931,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,7
141,1167659006,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,7
142,1167659006,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,7
143,1167659007,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,7
144,1167659009,tg-c238,MEM,+ Mem Error Detail:,computation,7
145,1167659019,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,7
146,1167659019,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,7
147,1167659024,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,7
148,1167659024,tg-c238,DEV,+END HARDWARE ERROR STATE AT CPE,computation,7
149,1167659024,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,7
150,1167659024,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,7
151,1167659024,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,7
152,1167659024,tg-c238,DEV,+ Platform Specific Error Detail:,computation,7
153,1167659024,tg-c238,MEM,+ Mem Error Detail:,computation,7
154,1167659024,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,7
155,1167659024,tg-c238,MEM,"Physical Address x, Address Mask: x, Node: x, Card: x, Module: x, Bank: x, Device: x, Row: x, Column: x,",computation,7
156,1167659025,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,computation,7
157,1167659025,tg-c238,DEV,+Platform PCI Component Error Info Section,computation,7
158,1167659025,tg-c238,DEV,+Platform Specific Error Info Section,computation,7
159,1167659025,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,7
160,1167659025,tg-c238,DEV,"Component Info: Vendor Id =x x, Device Id =x x, Class Code =x x, Seg Bus Dev Func =x x x x x",computation,7
