timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1666262721944,279,HTTP Request L1,200,OK,Thread Group 1-1,bin,true,,9437477,126,1,1,http://192.168.56.101/large1.jpg,57,0,2
1666262722489,306,HTTP Request L1,200,OK,Thread Group 1-2,bin,true,,9437477,126,2,2,http://192.168.56.101/large1.jpg,14,0,2
1666262722547,272,HTTP Request L2,200,OK,Thread Group 1-1,bin,true,,7340324,126,2,2,http://192.168.56.101/large2.jpg,6,0,0
1666262723034,144,HTTP Request L1,200,OK,Thread Group 1-3,bin,true,,9437477,126,3,3,http://192.168.56.101/large1.jpg,2,0,1
1666262723578,215,HTTP Request L1,200,OK,Thread Group 1-4,bin,true,,9437477,126,4,4,http://192.168.56.101/large1.jpg,2,0,1
1666262723689,245,HTTP Request L2,200,OK,Thread Group 1-2,bin,true,,7340324,126,4,4,http://192.168.56.101/large2.jpg,1,0,0
1666262723745,250,HTTP Request L3,200,OK,Thread Group 1-1,bin,true,,7340324,126,4,4,http://192.168.56.101/large3.jpg,11,0,0
1666262724124,146,HTTP Request L1,200,OK,Thread Group 1-5,bin,true,,9437477,126,5,5,http://192.168.56.101/large1.jpg,2,0,1
1666262724669,149,HTTP Request L1,200,OK,Thread Group 1-6,bin,true,,9437477,126,6,6,http://192.168.56.101/large1.jpg,2,0,1
1666262724834,124,HTTP Request L2,200,OK,Thread Group 1-3,bin,true,,7340324,126,6,6,http://192.168.56.101/large2.jpg,1,0,0
1666262725215,155,HTTP Request L1,200,OK,Thread Group 1-7,bin,true,,9437477,126,7,7,http://192.168.56.101/large1.jpg,3,0,1
1666262725761,153,HTTP Request L1,200,OK,Thread Group 1-8,bin,true,,9437477,126,8,8,http://192.168.56.101/large1.jpg,2,0,1
1666262725978,132,HTTP Request L2,200,OK,Thread Group 1-4,bin,true,,7340324,126,8,8,http://192.168.56.101/large2.jpg,1,0,0
1666262726090,226,HTTP Request L3,200,OK,Thread Group 1-2,bin,true,,7340324,126,9,9,http://192.168.56.101/large3.jpg,1,0,0
1666262726146,201,HTTP Request M1,200,OK,Thread Group 1-1,bin,true,,4194596,127,9,9,http://192.168.56.101/medium1.jpg,3,0,0
1666262726305,155,HTTP Request L1,200,OK,Thread Group 1-9,bin,true,,9437477,126,9,9,http://192.168.56.101/large1.jpg,2,0,1
1666262726849,150,HTTP Request L1,200,OK,Thread Group 1-10,bin,true,,9437477,126,10,10,http://192.168.56.101/large1.jpg,3,0,2
1666262727125,136,HTTP Request L2,200,OK,Thread Group 1-5,bin,true,,7340324,126,10,10,http://192.168.56.101/large2.jpg,1,0,0
1666262727394,140,HTTP Request L1,200,OK,Thread Group 1-11,bin,true,,9437477,126,11,11,http://192.168.56.101/large1.jpg,2,0,1
1666262727939,150,HTTP Request L1,200,OK,Thread Group 1-12,bin,true,,9437477,126,12,12,http://192.168.56.101/large1.jpg,2,0,1
1666262728269,125,HTTP Request L2,200,OK,Thread Group 1-6,bin,true,,7340324,126,12,12,http://192.168.56.101/large2.jpg,1,0,0
1666262728434,183,HTTP Request L3,200,OK,Thread Group 1-3,bin,true,,7340324,126,13,13,http://192.168.56.101/large3.jpg,1,0,0
1666262728484,207,HTTP Request L1,200,OK,Thread Group 1-13,bin,true,,9437477,126,13,13,http://192.168.56.101/large1.jpg,4,0,1
1666262729030,151,HTTP Request L1,200,OK,Thread Group 1-14,bin,true,,9437477,126,14,14,http://192.168.56.101/large1.jpg,2,0,1
1666262729417,118,HTTP Request L2,200,OK,Thread Group 1-7,bin,true,,7340324,126,14,14,http://192.168.56.101/large2.jpg,1,0,0
1666262729574,143,HTTP Request L1,200,OK,Thread Group 1-15,bin,true,,9437477,126,15,15,http://192.168.56.101/large1.jpg,2,0,1
1666262730119,149,HTTP Request L1,200,OK,Thread Group 1-16,bin,true,,9437477,126,16,16,http://192.168.56.101/large1.jpg,2,0,1
1666262730562,149,HTTP Request L2,200,OK,Thread Group 1-8,bin,true,,7340324,126,17,17,http://192.168.56.101/large2.jpg,1,0,0
1666262730664,207,HTTP Request L1,200,OK,Thread Group 1-17,bin,true,,9437477,126,17,17,http://192.168.56.101/large1.jpg,3,0,2
1666262730778,160,HTTP Request L3,200,OK,Thread Group 1-4,bin,true,,7340324,126,17,17,http://192.168.56.101/large3.jpg,2,0,0
1666262731210,147,HTTP Request L1,200,OK,Thread Group 1-18,bin,true,,9437477,126,18,18,http://192.168.56.101/large1.jpg,2,0,1
1666262731491,92,HTTP Request M1,200,OK,Thread Group 1-2,bin,true,,4194597,127,18,18,http://192.168.56.101/medium1.jpg,2,0,1
1666262731543,91,HTTP Request M2,200,OK,Thread Group 1-1,bin,true,,3146021,127,18,18,http://192.168.56.101/medium2.jpg,15,0,3
1666262731706,183,HTTP Request L2,200,OK,Thread Group 1-9,bin,true,,7340325,126,19,19,http://192.168.56.101/large2.jpg,2,0,1
1666262731755,209,HTTP Request L1,200,OK,Thread Group 1-19,bin,true,,9437477,126,19,19,http://192.168.56.101/large1.jpg,4,0,1
1666262732299,153,HTTP Request L1,200,OK,Thread Group 1-20,bin,true,,9437477,126,20,20,http://192.168.56.101/large1.jpg,2,0,1
1666262732849,216,HTTP Request L2,200,OK,Thread Group 1-10,bin,true,,7340325,126,21,21,http://192.168.56.101/large2.jpg,2,0,1
1666262732844,257,HTTP Request L1,200,OK,Thread Group 1-21,bin,true,,9437477,126,21,21,http://192.168.56.101/large1.jpg,2,0,1
1666262733124,121,HTTP Request L3,200,OK,Thread Group 1-5,bin,true,,7340325,126,21,21,http://192.168.56.101/large3.jpg,2,0,1
1666262733388,149,HTTP Request L1,200,OK,Thread Group 1-22,bin,true,,9437477,126,22,22,http://192.168.56.101/large1.jpg,3,0,2
1666262733933,241,HTTP Request L1,200,OK,Thread Group 1-23,bin,true,,9437477,126,23,23,http://192.168.56.101/large1.jpg,2,0,1
1666262733995,205,HTTP Request L2,200,OK,Thread Group 1-11,bin,true,,7340325,126,23,23,http://192.168.56.101/large2.jpg,2,0,1
1666262734481,158,HTTP Request L1,200,OK,Thread Group 1-24,bin,true,,9437477,126,24,24,http://192.168.56.101/large1.jpg,2,0,1
1666262735024,183,HTTP Request L1,200,OK,Thread Group 1-25,bin,true,,9437477,126,25,25,http://192.168.56.101/large1.jpg,2,0,1
1666262735140,143,HTTP Request L2,200,OK,Thread Group 1-12,bin,true,,7340325,126,25,25,http://192.168.56.101/large2.jpg,2,0,1
1666262735470,149,HTTP Request L3,200,OK,Thread Group 1-6,bin,true,,7340325,126,26,26,http://192.168.56.101/large3.jpg,2,0,1
1666262735570,162,HTTP Request L1,200,OK,Thread Group 1-26,bin,true,,9437477,126,26,26,http://192.168.56.101/large1.jpg,4,0,0
1666262736115,180,HTTP Request L1,200,OK,Thread Group 1-27,bin,true,,9437477,126,27,27,http://192.168.56.101/large1.jpg,2,0,1
1666262736235,136,HTTP Request M1,200,OK,Thread Group 1-3,bin,true,,4194597,127,27,27,http://192.168.56.101/medium1.jpg,2,0,1
1666262736284,154,HTTP Request L2,200,OK,Thread Group 1-13,bin,true,,7340325,126,27,27,http://192.168.56.101/large2.jpg,2,0,1
1666262736660,151,HTTP Request L1,200,OK,Thread Group 1-28,bin,true,,9437477,126,28,28,http://192.168.56.101/large1.jpg,3,0,1
1666262737204,158,HTTP Request L1,200,OK,Thread Group 1-29,bin,true,,9437477,126,29,29,http://192.168.56.101/large1.jpg,2,0,1
1666262737432,113,HTTP Request L2,200,OK,Thread Group 1-14,bin,true,,7340325,126,29,29,http://192.168.56.101/large2.jpg,2,0,1
1666262737749,236,HTTP Request L1,200,OK,Thread Group 1-30,bin,true,,9437477,126,30,30,http://192.168.56.101/large1.jpg,2,0,1
