timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1666268244673,1339,HTTP Request L1,200,OK,Thread Group 1-1,bin,true,,9437477,126,3,3,http://192.168.56.101/large1.jpg,183,0,37
1666268245086,1959,HTTP Request L1,200,OK,Thread Group 1-2,bin,true,,9437477,126,5,5,http://192.168.56.101/large1.jpg,6,0,3
1666268246174,1184,HTTP Request L1,200,OK,Thread Group 1-4,bin,true,,9437477,126,6,6,http://192.168.56.101/large1.jpg,37,0,3
1666268246719,980,HTTP Request L1,200,OK,Thread Group 1-5,bin,true,,9437477,126,6,6,http://192.168.56.101/large1.jpg,5,0,3
1666268247045,697,HTTP Request L2,200,OK,Thread Group 1-2,bin,true,,7340324,126,6,6,http://192.168.56.101/large2.jpg,14,0,0
1666268246014,1781,HTTP Request L2,200,OK,Thread Group 1-1,bin,true,,7340324,126,6,6,http://192.168.56.101/large2.jpg,31,0,0
1666268245630,2322,HTTP Request L1,200,OK,Thread Group 1-3,bin,true,,9437477,126,7,7,http://192.168.56.101/large1.jpg,5,0,2
1666268247359,640,HTTP Request L2,200,OK,Thread Group 1-4,bin,true,,7340324,126,7,7,http://192.168.56.101/large2.jpg,23,0,0
1666268247699,795,HTTP Request L2,200,OK,Thread Group 1-5,bin,true,,7340324,126,8,8,http://192.168.56.101/large2.jpg,26,0,0
1666268247742,949,HTTP Request L3,200,OK,Thread Group 1-2,bin,true,,7340324,126,8,8,http://192.168.56.101/large3.jpg,30,0,0
1666268248001,818,HTTP Request L3,200,OK,Thread Group 1-4,bin,true,,7340324,126,8,8,http://192.168.56.101/large3.jpg,8,0,0
1666268247796,1259,HTTP Request L3,200,OK,Thread Group 1-1,bin,true,,7340324,126,9,9,http://192.168.56.101/large3.jpg,48,0,0
1666268248692,592,HTTP Request M1,200,OK,Thread Group 1-2,bin,true,,4194596,127,9,9,http://192.168.56.101/medium1.jpg,66,0,0
1666268248494,909,HTTP Request L3,200,OK,Thread Group 1-5,bin,true,,7340324,126,9,9,http://192.168.56.101/large3.jpg,50,0,0
1666268248819,660,HTTP Request M1,200,OK,Thread Group 1-4,bin,true,,4194596,127,10,10,http://192.168.56.101/medium1.jpg,23,0,0
1666268247953,1612,HTTP Request L2,200,OK,Thread Group 1-3,bin,true,,7340324,126,10,10,http://192.168.56.101/large2.jpg,30,0,0
1666268249284,462,HTTP Request M2,200,OK,Thread Group 1-2,bin,true,,3146020,127,10,10,http://192.168.56.101/medium2.jpg,59,0,0
1666268249480,373,HTTP Request M2,200,OK,Thread Group 1-4,bin,true,,3146020,127,10,10,http://192.168.56.101/medium2.jpg,24,0,0
1666268249056,812,HTTP Request M1,200,OK,Thread Group 1-1,bin,true,,4194596,127,10,10,http://192.168.56.101/medium1.jpg,35,0,0
1666268249404,481,HTTP Request M1,200,OK,Thread Group 1-5,bin,true,,4194596,127,10,10,http://192.168.56.101/medium1.jpg,27,0,0
1666268249746,450,HTTP Request M3,200,OK,Thread Group 1-2,bin,true,,2097444,127,11,11,http://192.168.56.101/medium3.jpg,64,0,0
1666268249854,346,HTTP Request M3,200,OK,Thread Group 1-4,bin,true,,2097444,127,11,11,http://192.168.56.101/medium3.jpg,18,0,0
1666268249885,330,HTTP Request M2,200,OK,Thread Group 1-5,bin,true,,3146020,127,11,11,http://192.168.56.101/medium2.jpg,6,0,0
1666268250201,176,HTTP Request S1,200,OK,Thread Group 1-4,bin,true,,614690,126,11,11,http://192.168.56.101/small1.jpg,88,0,0
1666268250196,204,HTTP Request S1,200,OK,Thread Group 1-2,bin,true,,614690,126,11,11,http://192.168.56.101/small1.jpg,64,0,0
1666268249868,570,HTTP Request M2,200,OK,Thread Group 1-1,bin,true,,3146020,127,11,11,http://192.168.56.101/medium2.jpg,22,0,0
1666268250216,302,HTTP Request M3,200,OK,Thread Group 1-5,bin,true,,2097444,127,11,11,http://192.168.56.101/medium3.jpg,45,0,0
1666268250378,185,HTTP Request S2,200,OK,Thread Group 1-4,bin,true,,614690,126,12,12,http://192.168.56.101/small2.jpg,82,0,0
1666268250401,170,HTTP Request S2,200,OK,Thread Group 1-2,bin,true,,614690,126,12,12,http://192.168.56.101/small2.jpg,86,0,0
1666268250519,92,HTTP Request S1,200,OK,Thread Group 1-5,bin,true,,614690,126,12,12,http://192.168.56.101/small1.jpg,27,0,0
1666268250612,96,HTTP Request S2,200,OK,Thread Group 1-5,bin,true,,614690,126,12,12,http://192.168.56.101/small2.jpg,31,0,0
1666268250572,158,HTTP Request S3,200,OK,Thread Group 1-2,bin,true,,512290,126,12,12,http://192.168.56.101/small3.jpg,70,0,0
1666268250564,172,HTTP Request S3,200,OK,Thread Group 1-4,bin,true,,512290,126,12,12,http://192.168.56.101/small3.jpg,56,0,0
1666268250439,326,HTTP Request M3,200,OK,Thread Group 1-1,bin,true,,2097444,127,12,12,http://192.168.56.101/medium3.jpg,14,0,0
1666268249565,1275,HTTP Request L3,200,OK,Thread Group 1-3,bin,true,,7340324,126,12,12,http://192.168.56.101/large3.jpg,35,0,0
1666268250709,152,HTTP Request S3,200,OK,Thread Group 1-5,bin,true,,512290,126,12,12,http://192.168.56.101/small3.jpg,82,0,0
1666268250765,222,HTTP Request S1,200,OK,Thread Group 1-1,bin,true,,614690,126,12,12,http://192.168.56.101/small1.jpg,25,0,0
1666268250988,208,HTTP Request S2,200,OK,Thread Group 1-1,bin,true,,614690,126,13,13,http://192.168.56.101/small2.jpg,29,0,0
1666268251197,191,HTTP Request S3,200,OK,Thread Group 1-1,bin,true,,512290,126,13,13,http://192.168.56.101/small3.jpg,40,0,0
1666268250736,895,HTTP Request L1,200,OK,Thread Group 1-4,bin,true,,9437476,126,14,14,http://192.168.56.101/large1.jpg,32,0,0
1666268250841,1158,HTTP Request M1,200,OK,Thread Group 1-3,bin,true,,4194596,127,14,14,http://192.168.56.101/medium1.jpg,47,0,0
