timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1666265284136,497,HTTP Request L1,200,OK,Thread Group 1-1,bin,true,,9437477,126,1,1,http://192.168.56.101/large1.jpg,91,0,4
1666265284684,378,HTTP Request L1,200,OK,Thread Group 1-2,bin,true,,9437477,126,2,2,http://192.168.56.101/large1.jpg,11,0,2
1666265285226,569,HTTP Request L1,200,OK,Thread Group 1-3,bin,true,,9437477,126,4,4,http://192.168.56.101/large1.jpg,8,0,3
1666265285336,702,HTTP Request L2,200,OK,Thread Group 1-1,bin,true,,7340324,126,4,4,http://192.168.56.101/large2.jpg,16,0,0
1666265285771,448,HTTP Request L1,200,OK,Thread Group 1-4,bin,true,,9437477,126,4,4,http://192.168.56.101/large1.jpg,4,0,1
1666265286317,325,HTTP Request L1,200,OK,Thread Group 1-5,bin,true,,9437477,126,5,5,http://192.168.56.101/large1.jpg,18,0,8
1666265286862,737,HTTP Request L1,200,OK,Thread Group 1-6,bin,true,,9437477,126,7,7,http://192.168.56.101/large1.jpg,10,0,4
1666265287083,652,HTTP Request L2,200,OK,Thread Group 1-2,bin,true,,7340324,126,7,7,http://192.168.56.101/large2.jpg,4,0,0
1666265287406,446,HTTP Request L1,200,OK,Thread Group 1-7,bin,true,,9437477,126,7,7,http://192.168.56.101/large1.jpg,3,0,1
1666265287951,367,HTTP Request L1,200,OK,Thread Group 1-8,bin,true,,9437477,126,8,8,http://192.168.56.101/large1.jpg,9,0,3
1666265288497,354,HTTP Request L1,200,OK,Thread Group 1-9,bin,true,,9437477,126,9,9,http://192.168.56.101/large1.jpg,9,0,3
1666265289041,488,HTTP Request L1,200,OK,Thread Group 1-10,bin,true,,9437477,126,10,10,http://192.168.56.101/large1.jpg,9,0,4
1666265289587,480,HTTP Request L1,200,OK,Thread Group 1-11,bin,true,,9437477,126,11,11,http://192.168.56.101/large1.jpg,7,0,2
1666265290026,526,HTTP Request L2,200,OK,Thread Group 1-3,bin,true,,7340324,126,12,12,http://192.168.56.101/large2.jpg,2,0,0
1666265290137,1145,HTTP Request L3,200,OK,Thread Group 1-1,bin,true,,7340324,126,14,14,http://192.168.56.101/large3.jpg,13,0,0
1666265290131,1235,HTTP Request L1,200,OK,Thread Group 1-12,bin,true,,9437477,126,14,14,http://192.168.56.101/large1.jpg,10,0,2
1666265290572,892,HTTP Request L2,200,OK,Thread Group 1-4,bin,true,,7340324,126,14,14,http://192.168.56.101/large2.jpg,2,0,0
1666265290676,927,HTTP Request L1,200,OK,Thread Group 1-13,bin,true,,9437477,126,14,14,http://192.168.56.101/large1.jpg,3,0,1
1666265291223,514,HTTP Request L1,200,OK,Thread Group 1-14,bin,true,,9437477,126,14,14,http://192.168.56.101/large1.jpg,3,0,2
1666265291766,322,HTTP Request L1,200,OK,Thread Group 1-15,bin,true,,9437477,126,15,15,http://192.168.56.101/large1.jpg,5,0,2
1666265292316,378,HTTP Request L2,200,OK,Thread Group 1-5,bin,true,,7340325,126,16,16,http://192.168.56.101/large2.jpg,11,0,5
1666265292312,631,HTTP Request L1,200,OK,Thread Group 1-16,bin,true,,9437477,126,17,17,http://192.168.56.101/large1.jpg,12,0,6
1666265292856,336,HTTP Request L1,200,OK,Thread Group 1-17,bin,true,,9437477,126,17,17,http://192.168.56.101/large1.jpg,23,0,6
1666265293403,308,HTTP Request L1,200,OK,Thread Group 1-18,bin,true,,9437477,126,18,18,http://192.168.56.101/large1.jpg,8,0,3
1666265293947,593,HTTP Request L1,200,OK,Thread Group 1-19,bin,true,,9437477,126,20,20,http://192.168.56.101/large1.jpg,7,0,3
