timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1669113636981,408,HTTP Request 1,200,OK,Thread Group 1-1,bin,true,,4194597,127,1,1,http://192.168.56.101/medium1.jpg,75,0,2
1669113637389,134,HTTP Request 2,200,OK,Thread Group 1-1,bin,true,,3146020,127,2,2,http://192.168.56.101/medium2.jpg,5,0,0
1669113637523,101,HTTP Request 3,200,OK,Thread Group 1-1,bin,true,,2097444,127,2,2,http://192.168.56.101/medium3.jpg,6,0,0
1669113637481,175,HTTP Request 1,200,OK,Thread Group 1-2,bin,true,,4194597,127,2,2,http://192.168.56.101/medium1.jpg,7,0,2
1669113637656,172,HTTP Request 2,200,OK,Thread Group 1-2,bin,true,,3146020,127,2,2,http://192.168.56.101/medium2.jpg,2,0,0
1669113637828,33,HTTP Request 3,200,OK,Thread Group 1-2,bin,true,,2097444,127,2,2,http://192.168.56.101/medium3.jpg,3,0,0
1669113637982,175,HTTP Request 1,200,OK,Thread Group 1-3,bin,true,,4194597,127,3,3,http://192.168.56.101/medium1.jpg,11,0,3
1669113637876,370,HTTP Request 4,200,OK,Thread Group 1-2,bin,true,,9437476,126,3,3,http://192.168.56.101/large1.jpg,2,0,0
1669113637625,624,HTTP Request 4,200,OK,Thread Group 1-1,bin,true,,9437476,126,3,3,http://192.168.56.101/large1.jpg,17,0,0
1669113638156,142,HTTP Request 2,200,OK,Thread Group 1-3,bin,true,,3146020,127,3,3,http://192.168.56.101/medium2.jpg,2,0,0
1669113638299,84,HTTP Request 3,200,OK,Thread Group 1-3,bin,true,,2097444,127,3,3,http://192.168.56.101/medium3.jpg,5,0,0
1669113638248,365,HTTP Request 5,200,OK,Thread Group 1-1,bin,true,,7340324,126,4,4,http://192.168.56.101/large2.jpg,9,0,0
1669113638245,375,HTTP Request 5,200,OK,Thread Group 1-2,bin,true,,7340324,126,4,4,http://192.168.56.101/large2.jpg,9,0,0
1669113638479,276,HTTP Request 1,200,OK,Thread Group 1-4,bin,true,,4194597,127,4,4,http://192.168.56.101/medium1.jpg,20,0,10
1669113638383,387,HTTP Request 4,200,OK,Thread Group 1-3,bin,true,,9437476,126,4,4,http://192.168.56.101/large1.jpg,6,0,0
1669113638755,160,HTTP Request 2,200,OK,Thread Group 1-4,bin,true,,3146020,127,4,4,http://192.168.56.101/medium2.jpg,12,0,0
