timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1669114681006,346,HTTP Request 1,200,OK,Thread Group 1-2,bin,true,,9437477,126,2,2,http://192.168.56.101/large1.jpg,5,0,1
1669114680509,909,HTTP Request 1,200,OK,Thread Group 1-1,bin,true,,9437477,126,2,2,http://192.168.56.101/large1.jpg,196,0,4
1669114681352,334,HTTP Request 2,200,OK,Thread Group 1-2,bin,true,,7340324,126,3,3,http://192.168.56.101/large2.jpg,10,0,0
1669114681418,332,HTTP Request 2,200,OK,Thread Group 1-1,bin,true,,7340324,126,3,3,http://192.168.56.101/large2.jpg,1,0,0
1669114681507,385,HTTP Request 1,200,OK,Thread Group 1-3,bin,true,,9437477,126,3,3,http://192.168.56.101/large1.jpg,7,0,3
1669114681687,443,HTTP Request 3,200,OK,Thread Group 1-2,bin,true,,7340324,126,4,4,http://192.168.56.101/large3.jpg,8,0,0
1669114681750,399,HTTP Request 3,200,OK,Thread Group 1-1,bin,true,,7340324,126,4,4,http://192.168.56.101/large3.jpg,2,0,0
1669114681893,313,HTTP Request 2,200,OK,Thread Group 1-3,bin,true,,7340324,126,4,4,http://192.168.56.101/large2.jpg,18,0,0
1669114682207,345,HTTP Request 3,200,OK,Thread Group 1-3,bin,true,,7340324,126,5,5,http://192.168.56.101/large3.jpg,16,0,0
1669114682130,609,HTTP Request 1,200,OK,Thread Group 1-2,bin,true,,9437476,126,5,5,http://192.168.56.101/large1.jpg,10,0,0
1669114682150,704,HTTP Request 1,200,OK,Thread Group 1-1,bin,true,,9437476,126,5,5,http://192.168.56.101/large1.jpg,7,0,0
1669114682008,1018,HTTP Request 1,200,OK,Thread Group 1-4,bin,true,,9437477,126,6,6,http://192.168.56.101/large1.jpg,19,0,7
1669114682552,616,HTTP Request 1,200,OK,Thread Group 1-3,bin,true,,9437476,126,6,6,http://192.168.56.101/large1.jpg,13,0,0
1669114682739,659,HTTP Request 2,200,OK,Thread Group 1-2,bin,true,,7340324,126,6,6,http://192.168.56.101/large2.jpg,21,0,0
1669114682506,1032,HTTP Request 1,200,OK,Thread Group 1-5,bin,true,,9437477,126,7,7,http://192.168.56.101/large1.jpg,30,0,17
1669114683007,628,HTTP Request 1,200,OK,Thread Group 1-6,bin,true,,9437477,126,7,7,http://192.168.56.101/large1.jpg,52,0,26
1669114683026,682,HTTP Request 2,200,OK,Thread Group 1-4,bin,true,,7340324,126,7,7,http://192.168.56.101/large2.jpg,26,0,0
1669114683169,564,HTTP Request 2,200,OK,Thread Group 1-3,bin,true,,7340324,126,7,7,http://192.168.56.101/large2.jpg,19,0,0
1669114683635,408,HTTP Request 2,200,OK,Thread Group 1-6,bin,true,,7340324,126,8,8,http://192.168.56.101/large2.jpg,59,0,0
1669114682854,1203,HTTP Request 2,200,OK,Thread Group 1-1,bin,true,,7340324,126,8,8,http://192.168.56.101/large2.jpg,23,0,0
1669114683399,869,HTTP Request 3,200,OK,Thread Group 1-2,bin,true,,7340324,126,8,8,http://192.168.56.101/large3.jpg,32,0,0
1669114683538,761,HTTP Request 2,200,OK,Thread Group 1-5,bin,true,,7340324,126,8,8,http://192.168.56.101/large2.jpg,32,0,0
1669114683734,645,HTTP Request 3,200,OK,Thread Group 1-3,bin,true,,7340324,126,8,8,http://192.168.56.101/large3.jpg,25,0,0
1669114683708,696,HTTP Request 3,200,OK,Thread Group 1-4,bin,true,,7340324,126,8,8,http://192.168.56.101/large3.jpg,24,0,0
1669114684043,465,HTTP Request 3,200,OK,Thread Group 1-6,bin,true,,7340324,126,9,9,http://192.168.56.101/large3.jpg,34,0,0
1669114684299,611,HTTP Request 3,200,OK,Thread Group 1-5,bin,true,,7340324,126,9,9,http://192.168.56.101/large3.jpg,37,0,0
1669114684379,778,HTTP Request 1,200,OK,Thread Group 1-3,bin,true,,9437476,126,10,10,http://192.168.56.101/large1.jpg,11,0,0
1669114684509,738,HTTP Request 1,200,OK,Thread Group 1-6,bin,true,,9437476,126,10,10,http://192.168.56.101/large1.jpg,124,0,0
1669114684404,1013,HTTP Request 1,200,OK,Thread Group 1-4,bin,true,,9437476,126,10,10,http://192.168.56.101/large1.jpg,22,0,0
1669114684057,1536,HTTP Request 3,200,OK,Thread Group 1-1,bin,true,,7340324,126,11,11,http://192.168.56.101/large3.jpg,34,0,0
1669114684268,1381,HTTP Request 1,200,OK,Thread Group 1-2,bin,true,,9437476,126,11,11,http://192.168.56.101/large1.jpg,39,0,0
1669114684006,1689,HTTP Request 1,200,OK,Thread Group 1-8,bin,true,,9437477,126,11,11,http://192.168.56.101/large1.jpg,71,0,42
1669114684910,816,HTTP Request 1,200,OK,Thread Group 1-5,bin,true,,9437476,126,11,11,http://192.168.56.101/large1.jpg,17,0,0
1669114685248,627,HTTP Request 2,200,OK,Thread Group 1-6,bin,true,,7340324,126,11,11,http://192.168.56.101/large2.jpg,41,0,0
1669114685158,737,HTTP Request 2,200,OK,Thread Group 1-3,bin,true,,7340324,126,11,11,http://192.168.56.101/large2.jpg,48,0,0
1669114685650,344,HTTP Request 2,200,OK,Thread Group 1-2,bin,true,,7340324,126,11,11,http://192.168.56.101/large2.jpg,82,0,0
1669114685875,511,HTTP Request 3,200,OK,Thread Group 1-6,bin,true,,7340324,126,12,12,http://192.168.56.101/large3.jpg,120,0,0
1669114685995,417,HTTP Request 3,200,OK,Thread Group 1-2,bin,true,,7340324,126,12,12,http://192.168.56.101/large3.jpg,16,0,0
1669114685727,947,HTTP Request 2,200,OK,Thread Group 1-5,bin,true,,7340324,126,13,13,http://192.168.56.101/large2.jpg,40,0,0
1669114685417,1368,HTTP Request 2,200,OK,Thread Group 1-4,bin,true,,7340324,126,13,13,http://192.168.56.101/large2.jpg,51,0,0
1669114685695,1202,HTTP Request 2,200,OK,Thread Group 1-8,bin,true,,7340324,126,13,13,http://192.168.56.101/large2.jpg,64,0,0
1669114685007,1981,HTTP Request 1,200,OK,Thread Group 1-10,bin,true,,9437477,126,13,13,http://192.168.56.101/large1.jpg,67,0,30
1669114686387,706,HTTP Request 1,200,OK,Thread Group 1-6,bin,true,,9437476,126,14,14,http://192.168.56.101/large1.jpg,72,0,0
1669114685896,1512,HTTP Request 3,200,OK,Thread Group 1-3,bin,true,,7340324,126,14,14,http://192.168.56.101/large3.jpg,104,0,0
1669114683507,3994,HTTP Request 1,200,OK,Thread Group 1-7,bin,true,,9437477,126,14,14,http://192.168.56.101/large1.jpg,67,0,33
1669114687093,561,HTTP Request 2,200,OK,Thread Group 1-6,bin,true,,7340324,126,15,15,http://192.168.56.101/large2.jpg,47,0,0
1669114686675,1116,HTTP Request 3,200,OK,Thread Group 1-5,bin,true,,7340324,126,15,15,http://192.168.56.101/large3.jpg,55,0,0
1669114686786,1213,HTTP Request 3,200,OK,Thread Group 1-4,bin,true,,7340324,126,15,15,http://192.168.56.101/large3.jpg,53,0,0
1669114686412,1648,HTTP Request 1,200,OK,Thread Group 1-2,bin,true,,9437476,126,16,16,http://192.168.56.101/large1.jpg,29,0,0
1669114684507,3726,HTTP Request 1,200,OK,Thread Group 1-9,bin,true,,9437477,126,16,16,http://192.168.56.101/large1.jpg,307,0,33
1669114687654,600,HTTP Request 3,200,OK,Thread Group 1-6,bin,true,,7340324,126,16,16,http://192.168.56.101/large3.jpg,51,0,0
1669114686898,1378,HTTP Request 3,200,OK,Thread Group 1-8,bin,true,,7340324,126,16,16,http://192.168.56.101/large3.jpg,9,0,0
1669114685593,3087,HTTP Request 1,200,OK,Thread Group 1-1,bin,true,,9437476,126,17,17,http://192.168.56.101/large1.jpg,164,0,0
1669114686989,1812,HTTP Request 2,200,OK,Thread Group 1-10,bin,true,,7340324,126,17,17,http://192.168.56.101/large2.jpg,52,0,0
1669114688254,640,HTTP Request 1,200,OK,Thread Group 1-6,bin,true,,9437476,126,17,17,http://192.168.56.101/large1.jpg,13,0,0
1669114687410,1808,HTTP Request 1,200,OK,Thread Group 1-3,bin,true,,9437476,126,18,18,http://192.168.56.101/large1.jpg,56,0,0
1669114687791,1468,HTTP Request 1,200,OK,Thread Group 1-5,bin,true,,9437476,126,18,18,http://192.168.56.101/large1.jpg,42,0,0
1669114688894,839,HTTP Request 2,200,OK,Thread Group 1-6,bin,true,,7340324,126,19,19,http://192.168.56.101/large2.jpg,56,0,0
1669114685507,4387,HTTP Request 1,200,OK,Thread Group 1-11,bin,true,,9437477,126,19,19,http://192.168.56.101/large1.jpg,56,0,16
1669114688060,1935,HTTP Request 2,200,OK,Thread Group 1-2,bin,true,,7340324,126,19,19,http://192.168.56.101/large2.jpg,210,0,0
1669114689733,991,HTTP Request 3,200,OK,Thread Group 1-6,bin,true,,7340324,126,21,21,http://192.168.56.101/large3.jpg,62,0,0
1669114688000,3386,HTTP Request 1,200,OK,Thread Group 1-4,bin,true,,9437476,126,22,22,http://192.168.56.101/large1.jpg,262,0,0
