timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1669113376624,190,HTTP Request 1,200,OK,Thread Group 1-1,bin,true,,4194597,127,1,1,http://192.168.56.101/medium1.jpg,77,0,5
1669113376814,116,HTTP Request 2,200,OK,Thread Group 1-1,bin,true,,3146020,127,1,1,http://192.168.56.101/medium2.jpg,4,0,0
1669113376930,84,HTTP Request 3,200,OK,Thread Group 1-1,bin,true,,2097444,127,1,1,http://192.168.56.101/medium3.jpg,2,0,0
1669113377124,199,HTTP Request 1,200,OK,Thread Group 1-2,bin,true,,4194597,127,2,2,http://192.168.56.101/medium1.jpg,9,0,2
1669113377323,50,HTTP Request 2,200,OK,Thread Group 1-2,bin,true,,3146020,127,2,2,http://192.168.56.101/medium2.jpg,1,0,0
1669113377015,488,HTTP Request 4,200,OK,Thread Group 1-1,bin,true,,9437476,126,2,2,http://192.168.56.101/large1.jpg,2,0,0
1669113377373,131,HTTP Request 3,200,OK,Thread Group 1-2,bin,true,,2097444,127,2,2,http://192.168.56.101/medium3.jpg,17,0,0
1669113377626,77,HTTP Request 1,200,OK,Thread Group 1-3,bin,true,,4194597,127,3,3,http://192.168.56.101/medium1.jpg,17,0,4
1669113377703,44,HTTP Request 2,200,OK,Thread Group 1-3,bin,true,,3146020,127,3,3,http://192.168.56.101/medium2.jpg,1,0,0
1669113377776,50,HTTP Request 3,200,OK,Thread Group 1-3,bin,true,,2097444,127,3,3,http://192.168.56.101/medium3.jpg,16,0,0
1669113377504,458,HTTP Request 4,200,OK,Thread Group 1-2,bin,true,,9437476,126,3,3,http://192.168.56.101/large1.jpg,1,0,0
1669113377849,199,HTTP Request 4,200,OK,Thread Group 1-3,bin,true,,9437476,126,3,3,http://192.168.56.101/large1.jpg,8,0,0
