timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1669115995184,97,HTTP Request 1,200,OK,Thread Group 1-1,bin,true,,614691,126,1,1,http://192.168.56.101/small1.jpg,67,0,2
1669115995281,40,HTTP Request 2,200,OK,Thread Group 1-1,bin,true,,614690,126,1,1,http://192.168.56.101/small2.jpg,8,0,0
1669115995321,24,HTTP Request 3,200,OK,Thread Group 1-1,bin,true,,512290,126,1,1,http://192.168.56.101/small3.jpg,3,0,0
1669115995345,145,HTTP Request 4,200,OK,Thread Group 1-1,bin,true,,4194596,127,1,1,http://192.168.56.101/medium1.jpg,2,0,0
1669115995490,107,HTTP Request 5,200,OK,Thread Group 1-1,bin,true,,3146020,127,1,1,http://192.168.56.101/medium2.jpg,2,0,0
1669115995597,78,HTTP Request 6,200,OK,Thread Group 1-1,bin,true,,2097444,127,1,1,http://192.168.56.101/medium3.jpg,2,0,0
1669115995675,15,HTTP Request 1,200,OK,Thread Group 1-1,bin,true,,614690,126,2,2,http://192.168.56.101/small1.jpg,1,0,0
1669115995691,21,HTTP Request 2,200,OK,Thread Group 1-1,bin,true,,614690,126,2,2,http://192.168.56.101/small2.jpg,1,0,0
1669115995685,29,HTTP Request 1,200,OK,Thread Group 1-2,bin,true,,614691,126,2,2,http://192.168.56.101/small1.jpg,5,0,0
1669115995714,9,HTTP Request 2,200,OK,Thread Group 1-2,bin,true,,614690,126,2,2,http://192.168.56.101/small2.jpg,1,0,0
1669115995712,17,HTTP Request 3,200,OK,Thread Group 1-1,bin,true,,512290,126,2,2,http://192.168.56.101/small3.jpg,2,0,0
1669115995729,19,HTTP Request 3,200,OK,Thread Group 1-2,bin,true,,512290,126,2,2,http://192.168.56.101/small3.jpg,1,0,0
1669115995748,60,HTTP Request 4,200,OK,Thread Group 1-2,bin,true,,4194596,127,2,2,http://192.168.56.101/medium1.jpg,8,0,0
1669115995729,157,HTTP Request 4,200,OK,Thread Group 1-1,bin,true,,4194596,127,2,2,http://192.168.56.101/medium1.jpg,3,0,0
1669115995808,97,HTTP Request 5,200,OK,Thread Group 1-2,bin,true,,3146020,127,2,2,http://192.168.56.101/medium2.jpg,7,0,0
1669115995905,59,HTTP Request 6,200,OK,Thread Group 1-2,bin,true,,2097444,127,2,2,http://192.168.56.101/medium3.jpg,6,0,0
1669115995964,22,HTTP Request 1,200,OK,Thread Group 1-2,bin,true,,614690,126,2,2,http://192.168.56.101/small1.jpg,2,0,0
1669115995887,110,HTTP Request 5,200,OK,Thread Group 1-1,bin,true,,3146020,127,2,2,http://192.168.56.101/medium2.jpg,5,0,0
1669115995986,18,HTTP Request 2,200,OK,Thread Group 1-2,bin,true,,614690,126,2,2,http://192.168.56.101/small2.jpg,7,0,0
1669115996004,23,HTTP Request 3,200,OK,Thread Group 1-2,bin,true,,512290,126,2,2,http://192.168.56.101/small3.jpg,13,0,0
1669115995997,48,HTTP Request 6,200,OK,Thread Group 1-1,bin,true,,2097444,127,2,2,http://192.168.56.101/medium3.jpg,7,0,0
1669115996045,54,HTTP Request 1,200,OK,Thread Group 1-1,bin,true,,614690,126,2,2,http://192.168.56.101/small1.jpg,38,0,0
1669115996099,12,HTTP Request 2,200,OK,Thread Group 1-1,bin,true,,614690,126,2,2,http://192.168.56.101/small2.jpg,5,0,0
1669115996114,10,HTTP Request 3,200,OK,Thread Group 1-1,bin,true,,512290,126,2,2,http://192.168.56.101/small3.jpg,3,0,0
1669115996027,126,HTTP Request 4,200,OK,Thread Group 1-2,bin,true,,4194596,127,2,2,http://192.168.56.101/medium1.jpg,5,0,0
1669115996153,50,HTTP Request 5,200,OK,Thread Group 1-2,bin,true,,3146020,127,3,3,http://192.168.56.101/medium2.jpg,2,0,0
1669115996187,27,HTTP Request 1,200,OK,Thread Group 1-3,bin,true,,614691,126,3,3,http://192.168.56.101/small1.jpg,17,0,2
1669115996214,25,HTTP Request 2,200,OK,Thread Group 1-3,bin,true,,614690,126,3,3,http://192.168.56.101/small2.jpg,3,0,0
